male.id, female.id, start.time, end.time, proximity
23, 107, 2.21238, 2.70915, 2
22, 126, 2.21634, 2.72285, 1
28, 130, 2.21691, 2.21907, 2
28, 123, 2.21914, 7.50716, 0
42, 147, 2.22814, 2.75639, 2
38, 109, 2.23828, 2.29868, 3
28, 133, 2.24116, 2.68432, 2
35, 101, 2.24124, 2.57756, 1
6, 143, 2.24582, 2.5847, 2
11, 133, 2.25215, 2.38587, 2
48, 148, 2.25365, 3.1369, 2
7, 140, 2.28576, 2.41638, 3
33, 131, 2.29429, 4.51898, 0
20, 109, 2.3388, 2.45305, 1
35, 143, 2.35415, 2.37618, 1
29, 134, 2.35767, 3.80886, 0
49, 142, 2.3624, 2.48796, 0
33, 146, 2.36256, 2.55553, 1
45, 144, 2.39541, 2.49487, 1
35, 131, 2.41176, 2.75974, 0
18, 148, 2.42202, 3.29559, 0
17, 107, 2.45363, 2.60183, 1
20, 109, 2.4655, 2.77258, 1
29, 138, 2.47477, 2.84452, 1
49, 109, 2.47912, 2.53201, 1
27, 130, 2.48217, 2.79197, 3
38, 119, 2.48392, 2.55733, 3
29, 114, 2.4865, 2.94789, 1
27, 147, 2.50127, 2.95691, 3
20, 143, 2.50582, 2.58589, 0
17, 123, 2.50648, 4.40525, 0
1, 146, 2.50661, 3.74283, 2
3, 140, 2.51391, 2.64377, 3
44, 133, 2.53126, 4.43472, 2
2, 114, 2.54903, 2.75609, 0
44, 144, 2.56799, 2.78845, 1
49, 121, 2.57034, 3.80443, 0
12, 138, 2.58341, 2.8949, 0
14, 108, 2.58389, 2.7677, 2
14, 147, 2.5956, 2.63207, 3
37, 136, 2.60621, 4.53614, 0
48, 139, 2.6111, 2.75422, 2
48, 132, 2.61731, 2.73757, 2
23, 143, 2.62652, 3.81639, 1
48, 136, 2.62892, 2.69804, 3
7, 140, 2.6491, 3.57753, 3
45, 119, 2.65993, 2.80513, 2
18, 126, 2.72592, 3.6008, 0
22, 111, 2.72858, 3.41002, 0
33, 142, 2.7303, 2.79494, 0
44, 107, 2.7313, 3.02143, 2
39, 143, 2.73212, 2.78561, 0
37, 124, 2.74575, 2.97661, 0
35, 144, 2.76225, 2.9113, 1
22, 108, 2.76471, 3.11021, 1
35, 115, 2.76659, 3.74318, 0
11, 133, 2.76718, 2.84668, 2
20, 109, 2.77893, 4.09702, 1
14, 143, 2.78706, 3.26223, 2
13, 123, 2.79073, 3.64982, 0
13, 146, 2.80025, 3.22695, 1
45, 119, 2.8289, 3.4998, 2
23, 109, 2.84455, 3.33055, 2
7, 104, 2.85737, 3.17409, 2
23, 101, 2.86022, 3.29503, 1
33, 107, 2.86084, 2.91534, 1
48, 139, 2.86811, 4.15999, 2
39, 137, 2.86945, 4.51148, 0
3, 114, 2.87455, 2.98374, 1
25, 148, 2.87913, 2.99756, 0
33, 114, 2.88062, 3.13803, 0
11, 133, 2.88249, 2.90525, 2
38, 111, 2.88283, 3.19221, 0
35, 126, 2.89061, 3.4441, 1
27, 130, 2.90067, 3.25469, 3
45, 108, 2.90829, 4.78918, 1
35, 147, 2.95799, 3.53008, 2
11, 144, 2.96064, 6.21027, 1
11, 133, 2.97036, 2.9864, 2
17, 138, 2.97825, 4.72654, 0
39, 147, 2.98106, 8.1709, 0
3, 114, 2.98438, 3.22065, 1
1, 138, 2.99895, 4.89442, 0
11, 150, 3.01637, 4.89316, 0
42, 131, 3.01671, 12.0531, 0
29, 104, 3.0174, 3.05056, 2
25, 136, 3.07712, 3.47049, 1
27, 114, 3.07738, 3.1103, 1
6, 107, 3.08296, 3.32547, 3
37, 124, 3.09256, 3.32789, 0
45, 103, 3.09279, 3.82565, 1
2, 137, 3.12177, 3.88094, 0
27, 121, 3.1505, 3.83023, 0
39, 114, 3.16111, 3.70982, 0
48, 112, 3.19206, 3.61524, 1
43, 104, 3.21835, 3.81524, 0
12, 133, 3.23285, 3.2335, 1
3, 103, 3.2388, 3.57399, 2
8, 133, 3.24936, 4.66216, 2
27, 107, 3.26241, 3.35045, 3
6, 150, 3.28007, 4.03511, 0
7, 134, 3.28381, 3.92433, 0
20, 143, 3.29931, 4.23878, 0
11, 146, 3.31635, 3.33585, 2
14, 142, 3.33328, 4.04228, 0
28, 146, 3.33738, 3.82079, 2
23, 101, 3.35637, 3.40645, 1
38, 107, 3.3582, 4.14197, 3
37, 132, 3.36513, 4.42693, 0
48, 145, 3.38241, 3.60336, 1
49, 101, 3.38338, 4.34612, 0
27, 114, 3.38643, 3.88924, 1
12, 103, 3.38647, 3.7303, 0
42, 108, 3.40032, 3.40058, 1
33, 108, 3.41648, 6.65267, 0
35, 142, 3.44688, 3.46062, 0
22, 109, 3.45922, 3.62651, 2
27, 109, 3.49965, 3.73998, 3
8, 130, 3.50371, 3.78571, 2
