male.id, female.id, start.time, end.time, proximity
220, 730, 0.0919586, 0.381257, 1
56, 1005, 0.0922868, 7.74945, 0
362, 703, 0.0924788, 0.639804, 1
43, 635, 0.0928384, 0.201615, 0
428, 1099, 0.093397, 0.568928, 1
4, 663, 0.093688, 2.08292, 0
393, 991, 0.0936909, 0.115945, 3
467, 606, 0.0937244, 0.113948, 1
247, 891, 0.0938905, 7.67317, 0
443, 747, 0.0942838, 1.75722, 0
405, 744, 0.0945563, 0.209438, 0
350, 915, 0.0950511, 0.162251, 0
144, 1003, 0.0954008, 0.206678, 0
334, 954, 0.0957753, 0.453101, 1
166, 959, 0.0965178, 4.09153, 0
6, 693, 0.0966347, 0.125614, 0
