male.id, female.id, start.time, end.time, proximity
186, 712, 0.0843247, 2.64234, 0
29, 660, 0.084815, 0.418798, 0
142, 671, 0.0868592, 0.119944, 0
42, 622, 0.0874526, 0.324854, 0
355, 737, 0.0878284, 0.171143, 0
101, 744, 0.0912349, 0.568596, 0
458, 665, 0.092591, 1.0071, 0
445, 818, 0.0932268, 1.30275, 0
220, 945, 0.0937894, 0.309684, 0
399, 964, 0.0945753, 0.164133, 0
374, 958, 0.0947891, 0.152239, 0
259, 735, 0.0977442, 1.09892, 1
152, 605, 0.0982087, 0.366611, 0
247, 927, 0.0991062, 0.186572, 2
152, 950, 0.100102, 0.100714, 0
396, 979, 0.100488, 0.608963, 1
202, 919, 0.100934, 0.130897, 0
55, 1029, 0.102365, 0.364772, 0
27, 783, 0.103345, 0.810714, 2
368, 666, 0.103444, 2.14867, 0
22, 1051, 0.103987, 0.106715, 1
49, 955, 0.104009, 0.110747, 0
432, 757, 0.10448, 0.104583, 1
218, 872, 0.104565, 0.108047, 0
320, 1079, 0.104978, 0.906733, 0
368, 959, 0.105711, 1.38521, 0
328, 849, 0.105807, 0.499982, 3
333, 789, 0.106456, 0.606527, 3
499, 629, 0.106565, 0.194539, 0
157, 850, 0.10688, 0.469679, 2
393, 900, 0.110929, 0.385883, 0
356, 931, 0.111306, 0.229772, 0
432, 983, 0.112046, 0.146368, 2
354, 654, 0.113971, 0.349556, 0
32, 950, 0.11436, 0.116669, 0
387, 621, 0.115479, 7.01187, 0
486, 970, 0.115826, 0.117222, 0
321, 674, 0.118984, 0.749541, 1
187, 1098, 0.119057, 1.83029, 0
404, 667, 0.120206, 0.170405, 0
498, 832, 0.120485, 0.343338, 3
308, 625, 0.121634, 2.77056, 0
267, 765, 0.122649, 0.199044, 0
11, 792, 0.1227, 0.51777, 2
277, 963, 0.122751, 0.327996, 0
364, 663, 0.123676, 0.358123, 1
54, 697, 0.125975, 1.32506, 0
236, 747, 0.126282, 0.176943, 1
16, 1087, 0.126487, 0.12796, 2
423, 961, 0.126511, 0.136301, 0
219, 991, 0.12662, 0.4319, 0
36, 707, 0.129952, 0.271279, 0
267, 757, 0.130092, 0.130161, 0
161, 929, 0.130206, 0.55679, 0
411, 1089, 0.130679, Inf, 0
327, 975, 0.131217, 0.397062, 0
58, 750, 0.131529, 0.15546, 0
72, 1021, 0.131767, 0.372451, 0
136, 705, 0.131828, 0.153054, 2
279, 686, 0.132218, 0.13268, 0
289, 865, 0.13421, 0.182987, 0
395, 635, 0.134351, 0.135155, 0
309, 1036, 0.135069, 4.22494, 0
310, 679, 0.13531, 0.928473, 0
176, 1019, 0.136006, 0.203333, 2
233, 799, 0.137522, 0.143149, 1
365, 1045, 0.137757, 0.73065, 0
211, 955, 0.139501, 0.837647, 2
279, 745, 0.142592, 0.172897, 1
250, 1099, 0.144212, 4.67492, 0
177, 727, 0.146601, 2.68363, 0
268, 765, 0.149108, 0.884661, 2
318, 917, 0.149684, 1.80167, 0
444, 1051, 0.150244, 0.430163, 2
162, 920, 0.150916, 0.15961, 0
360, 720, 0.150963, 0.324917, 0
112, 860, 0.151659, 0.310907, 0
87, 755, 0.153158, 4.32903, 1
13, 641, 0.154774, 0.269602, 2
227, 874, 0.154861, 0.198761, 0
351, 931, 0.159122, 0.161739, 0
192, 1093, 0.15986, 0.222634, 0
319, 644, 0.160387, 1.67191, 0
64, 601, 0.160856, 2.40008, 2
352, 1065, 0.16295, 2.8295, 2
458, 1083, 0.164052, 1.05187, 0
78, 939, 0.164756, 0.422419, 0
154, 1075, 0.165291, 0.169836, 1
179, 971, 0.167692, 0.176348, 0
163, 857, 0.1683, 0.380462, 0
321, 776, 0.16966, 1.04786, 0
66, 616, 0.170796, 0.391379, 0
49, 961, 0.171356, 0.17324, 0
335, 788, 0.171676, 1.78804, 0
457, 668, 0.173759, 2.51002, 0
16, 1032, 0.174753, 0.278547, 0
373, 952, 0.175009, 0.182039, 1
406, 763, 0.176379, 0.176478, 0
384, 1047, 0.177757, 0.298358, 0
446, 752, 0.182817, 1.03074, 2
4, 764, 0.187689, 0.200675, 1
429, 705, 0.189372, 0.21596, 0
298, 964, 0.189411, 0.821182, 0
185, 1041, 0.192283, 1.38667, 0
375, 978, 0.194096, 2.42889, 0
228, 745, 0.196055, 0.302376, 0
474, 1084, 0.196064, 0.551303, 0
226, 620, 0.196138, 0.200715, 2
32, 983, 0.198355, 0.933403, 2
272, 687, 0.199841, 0.200072, 0
205, 641, 0.202912, 0.484995, 0
7, 915, 0.205364, Inf, 0
85, 1011, 0.205638, 8.93904, 0
99, 788, 0.207245, 0.253214, 0
401, 735, 0.208584, 0.24045, 1
41, 996, 0.210273, 1.75624, 1
300, 693, 0.210773, 1.62119, 0
235, 830, 0.218985, 0.342976, 0
218, 663, 0.220222, 0.281936, 0
499, 704, 0.22109, 0.727881, 1
323, 688, 0.221964, 7.24676, 0
255, 652, 0.223613, 0.259116, 0
350, 970, 0.224049, 0.584286, 0
81, 953, 0.224356, 0.225722, 0
145, 737, 0.225092, 7.95037, 1
117, 1053, 0.227457, 0.550559, 0
28, 797, 0.227684, 0.22879, 2
18, 927, 0.232164, 0.240251, 0
412, 823, 0.23303, 4.57354, 2
471, 798, 0.233506, 0.306089, 2
123, 958, 0.23471, 0.312996, 0
230, 820, 0.234809, 0.235712, 0
164, 1029, 0.237057, 0.589244, 0
346, 850, 0.238599, 0.891364, 2
226, 992, 0.240296, 0.265547, 1
33, 1011, 0.240456, 0.244159, 0
468, 874, 0.241262, 0.708279, 1
86, 1093, 0.242943, 0.248532, 0
290, 932, 0.243428, 0.259827, 0
187, 836, 0.244188, 0.858636, 1
406, 651, 0.252488, 0.261938, 0
279, 643, 0.253236, 0.254344, 0
367, 694, 0.253258, 0.312654, 0
407, 949, 0.253733, 0.288671, 2
401, 782, 0.254108, 0.760136, 0
179, 1025, 0.255171, 0.319767, 3
233, 671, 0.259865, 1.21724, 0
35, 820, 0.260271, 0.332871, 1
208, 667, 0.260507, 1.94284, 1
43, 971, 0.261751, 0.412489, 0
103, 1006, 0.262996, 0.265764, 2
355, 1067, 0.264299, 0.276406, 0
49, 620, 0.268841, 2.83653, 0
177, 941, 0.269947, 1.07015, 0
109, 786, 0.271251, 1.46812, 0
9, 684, 0.272729, 0.28417, 1
88, 961, 0.273178, 0.315107, 0
230, 950, 0.276222, 2.36722, 0
367, 705, 0.276377, 0.487648, 0
352, 731, 0.283591, 0.494487, 0
21, 1092, 0.283613, 0.291531, 0
16, 856, 0.284067, 0.333507, 2
170, 1065, 0.285079, 0.291062, 1
267, 992, 0.286522, 0.305772, 0
23, 1059, 0.288473, 0.407212, 0
399, 1009, 0.288551, 0.500983, 0
8, 953, 0.289143, 0.401653, 0
101, 884, 0.291708, 0.352917, 2
307, 865, 0.291769, 0.68957, 0
65, 832, 0.294007, 0.299416, 1
204, 752, 0.294059, 0.342966, 2
312, 757, 0.302631, 0.303469, 0
81, 834, 0.303358, 0.373747, 0
130, 614, 0.303595, 0.501881, 3
413, 622, 0.303999, 0.425162, 0
431, 645, 0.305393, 0.637974, 0
238, 651, 0.309835, 1.13856, 0
124, 799, 0.311349, 0.334981, 3
260, 931, 0.311644, 0.342517, 0
373, 919, 0.311986, 0.324971, 0
125, 978, 0.31253, 2.42889, 0
61, 1091, 0.314484, 1.24299, 0
9, 1036, 0.318522, 0.428821, 0
220, 927, 0.32102, 0.369228, 0
356, 789, 0.325521, 0.532948, 0
384, 738, 0.327913, 1.03566, 0
170, 766, 0.328114, 0.591468, 2
180, 860, 0.329067, 0.428962, 1
336, 885, 0.330324, 0.334938, 1
242, 1053, 0.334105, 2.11405, 0
436, 779, 0.335336, 0.556111, 0
96, 962, 0.335609, 0.379756, 1
432, 871, 0.33629, 0.742879, 1
199, 1061, 0.336314, 0.34787, 0
322, 667, 0.337354, 0.337756, 3
251, 1024, 0.33751, 0.523116, 1
221, 887, 0.339133, 0.364049, 0
28, 1025, 0.339211, 2.14569, 3
460, 721, 0.341104, 1.36428, 2
466, 1038, 0.341697, 1.22873, 0
112, 775, 0.349016, 0.543066, 0
204, 605, 0.350746, 1.504, 0
260, 697, 0.350978, 1.90038, 0
103, 773, 0.353488, 7.42671, 3
192, 958, 0.355568, 0.880376, 0
179, 991, 0.356761, 0.397325, 1
78, 765, 0.361111, 0.806736, 0
290, 824, 0.362318, 0.385659, 0
336, 950, 0.362586, 0.454742, 0
351, 957, 0.364112, 0.486558, 0
325, 945, 0.366013, 0.373355, 1
364, 695, 0.367532, 0.613475, 0
287, 610, 0.369268, 0.706319, 0
4, 706, 0.372308, 0.372593, 3
85, 1014, 0.373077, 1.07655, 1
395, 1019, 0.375679, 0.376034, 2
83, 884, 0.378511, 0.765199, 3
421, 906, 0.379073, 0.662601, 3
498, 931, 0.380764, 2.50849, 0
218, 764, 0.382275, 0.391171, 0
84, 1021, 0.382969, 0.415328, 0
21, 654, 0.383394, 0.449517, 0
185, 1093, 0.383424, 0.478817, 0
485, 687, 0.383653, 0.960161, 0
236, 763, 0.383737, 0.383872, 0
400, 819, 0.384428, 0.731433, 0
404, 700, 0.385453, 0.683608, 0
314, 620, 0.38601, 0.399031, 0
277, 1055, 0.387327, 0.391296, 2
203, 747, 0.391597, 0.438414, 1
293, 680, 0.396785, 0.48611, 2
202, 1019, 0.398166, 0.39942, 1
456, 643, 0.398507, 0.399214, 0
240, 757, 0.399956, 1.91953, 0
133, 1032, 0.399971, 0.443533, 0
266, 1079, 0.403282, 0.404761, 0
397, 943, 0.40444, 0.462217, 1
363, 817, 0.410639, 0.551708, 2
108, 750, 0.412781, 0.660233, 0
179, 962, 0.413279, 0.417548, 1
279, 971, 0.41802, 0.448714, 0
23, 838, 0.418081, 0.418764, 0
142, 663, 0.419052, 0.866979, 0
146, 885, 0.421409, 0.589091, 0
289, 1096, 0.422044, 0.422367, 0
72, 650, 0.42403, 1.18703, 2
318, 936, 0.425032, 0.601154, 0
90, 856, 0.427165, 0.637747, 3
221, 605, 0.427237, 1.51784, 0
37, 607, 0.427612, 3.25519, 0
327, 704, 0.429235, 0.432761, 2
465, 720, 0.430848, 0.7167, 0
326, 798, 0.431781, 0.433261, 0
395, 745, 0.433133, 0.717665, 1
55, 679, 0.435874, 0.470122, 0
314, 976, 0.437309, 0.458965, 0
19, 1058, 0.437587, 0.441783, 1
66, 832, 0.439694, 0.510639, 2
4, 1047, 0.43972, 10.5898, 0
124, 908, 0.439935, 0.461056, 1
22, 1092, 0.440616, 2.02881, 0
451, 706, 0.44079, 0.499625, 2
68, 1087, 0.442205, 0.446217, 0
155, 1061, 0.444043, 5.75952, 0
200, 939, 0.444771, 1.5745, 0
155, 938, 0.447221, 0.771406, 0
237, 819, 0.448257, 0.657768, 0
179, 614, 0.449352, 0.507655, 3
26, 955, 0.452019, 0.542258, 2
58, 1021, 0.455969, 0.787769, 0
415, 1032, 0.456887, 0.981771, 0
33, 945, 0.457123, 0.461948, 1
9, 729, 0.459365, 0.79912, 0
471, 775, 0.460073, 1.41673, 2
67, 924, 0.460378, 2.59478, 0
228, 887, 0.461317, 0.462248, 0
68, 1061, 0.464695, 0.631332, 0
277, 773, 0.464871, 0.472829, 2
183, 629, 0.46506, 0.474336, 0
444, 1019, 0.465235, 3.04654, 2
79, 1054, 0.470548, 0.967908, 0
279, 953, 0.473582, 0.635894, 0
354, 677, 0.473881, Inf, 0
367, 964, 0.474022, 0.508595, 0
323, 872, 0.474886, 0.475994, 0
29, 920, 0.477883, 0.711435, 0
180, 1037, 0.477943, 0.707424, 0
86, 737, 0.47989, 0.525532, 0
357, 817, 0.479906, 0.483067, 2
130, 774, 0.482269, 0.48558, 1
453, 860, 0.482925, 0.52803, 1
219, 1051, 0.483629, 0.484721, 0
279, 876, 0.484004, 0.550335, 0
444, 744, 0.489299, 0.587305, 0
205, 622, 0.492174, 1.39934, 0
407, 945, 0.492723, 0.582867, 2
49, 798, 0.493066, 0.494032, 0
395, 798, 0.501704, 0.501834, 1
267, 644, 0.503921, 0.525669, 0
291, 904, 0.5057, 2.87092, 0
326, 919, 0.509517, 0.545682, 0
328, 889, 0.510157, 0.937044, 1
152, 830, 0.511951, 0.706588, 0
218, 669, 0.512851, 2.52052, 0
40, 820, 0.513574, 0.630325, 1
376, 927, 0.514703, 0.522561, 1
199, 618, 0.515181, 2.59503, 1
441, 662, 0.516949, 0.530977, 1
265, 679, 0.521224, 0.527911, 0
226, 747, 0.52154, 1.11929, 3
55, 713, 0.522202, 0.541924, 0
16, 1043, 0.526562, 0.526572, 1
179, 963, 0.526661, 0.678517, 0
285, 797, 0.527749, 0.542352, 2
429, 1009, 0.527834, 0.984133, 0
29, 707, 0.529108, 0.56991, 0
33, 635, 0.530578, 0.577413, 0
65, 857, 0.53115, 0.610826, 0
2, 943, 0.531521, 1.04263, 0
219, 1081, 0.533922, 0.624052, 0
312, 949, 0.534957, 0.92432, 0
288, 836, 0.535379, 0.566193, 0
267, 909, 0.535997, 0.537886, 0
360, 941, 0.538811, 0.653544, 0
451, 909, 0.540781, 0.72348, 2
55, 688, 0.543133, 1.00194, 0
314, 799, 0.543341, 0.561521, 1
42, 896, 0.544964, 0.559825, 0
96, 731, 0.546218, 1.67971, 0
68, 797, 0.546872, 0.549156, 0
192, 891, 0.549323, 0.552291, 0
265, 820, 0.549885, 1.07855, 3
9, 660, 0.550669, 0.946449, 0
367, 673, 0.55108, 2.81718, 0
88, 860, 0.552959, Inf, 0
411, 696, 0.555562, 0.836522, 0
220, 798, 0.560436, 0.572656, 0
82, 758, 0.566551, 1.06415, 2
86, 971, 0.568051, 0.697999, 0
112, 608, 0.571344, 0.578496, 0
269, 680, 0.57204, 0.603021, 1
168, 752, 0.572876, 0.687386, 0
212, 887, 0.578022, 1.41486, 0
397, 946, 0.579768, 0.638766, 1
406, 706, 0.582193, 0.784029, 0
399, 992, 0.582768, 0.762124, 0
228, 927, 0.58434, 0.58565, 0
355, 1041, 0.585213, 1.41788, 0
47, 932, 0.588278, 0.609225, 0
260, 641, 0.588582, 0.895142, 2
157, 931, 0.590195, 0.597814, 0
115, 1029, 0.591239, 0.694085, 0
396, 817, 0.596051, 0.646046, 2
423, 1037, 0.596807, 0.599692, 0
202, 721, 0.598018, 0.600186, 0
67, 778, 0.598332, 0.666825, 0
336, 884, 0.59987, 0.729711, 3
411, 677, 0.600685, 0.602464, 0
163, 908, 0.601054, 2.71028, 1
